-14.00	0.00	22.50	0.07	-0.00	-0.02
-14.00	0.00	22.75	0.07	-0.00	-0.02
-14.00	0.00	23.00	0.07	-0.00	-0.02
-14.00	0.00	23.25	0.07	0.00	-0.02
-14.00	0.00	23.50	0.07	-0.00	-0.02
-14.00	0.00	23.75	0.06	-0.00	-0.02
-14.00	0.00	24.00	0.06	-0.00	-0.02
-14.00	0.25	0.00	-0.04	0.00	-0.32
-14.00	0.25	0.25	-0.06	0.01	-0.32
-14.00	0.25	0.50	-0.08	0.00	-0.32
-14.00	0.25	0.75	-0.10	0.00	-0.32
-14.00	0.25	1.00	-0.11	0.00	-0.31
-14.00	0.25	1.25	-0.13	0.00	-0.31
-14.00	0.25	1.50	-0.15	0.00	-0.31
-14.00	0.25	1.75	-0.17	0.00	-0.31
-14.00	0.25	2.00	-0.19	0.00	-0.30
-14.00	0.25	2.25	-0.22	0.00	-0.30
-14.00	0.25	2.50	-0.24	-0.00	-0.29
-14.00	0.25	2.75	-0.26	0.00	-0.28
-14.00	0.25	3.00	-0.29	0.00	-0.27
-14.00	0.25	3.25	-0.31	0.00	-0.26
-14.00	0.25	3.50	-0.33	0.00	-0.24
-14.00	0.25	3.75	-0.36	0.00	-0.22
-14.00	0.25	4.00	-0.38	0.00	-0.20
-14.00	0.25	4.25	-0.41	0.00	-0.17
-14.00	0.25	4.50	-0.44	0.00	-0.14
-14.00	0.25	4.75	-0.46	0.01	-0.10
-14.00	0.25	5.00	-0.46	0.01	-0.04
-14.00	0.25	5.25	-0.46	0.01	0.02
-14.00	0.25	5.50	-0.40	0.01	0.09
-14.00	0.25	5.75	-0.33	0.01	0.09
-14.00	0.25	6.00	-0.27	0.01	0.06
-14.00	0.25	6.25	-0.25	-0.00	0.01
-14.00	0.25	6.50	-0.28	0.01	-0.04
-14.00	0.25	6.75	-0.33	0.01	-0.07
-14.00	0.25	7.00	-0.41	0.01	-0.07
-14.00	0.25	7.25	-0.48	0.01	-0.02
-14.00	0.25	7.50	-0.51	0.01	0.04
-14.00	0.25	7.75	-0.53	0.01	0.16
-14.00	0.25	8.00	-0.51	0.01	0.23
-14.00	0.25	8.25	-0.44	0.01	0.29
-14.00	0.25	8.50	-0.39	0.01	0.33
-14.00	0.25	8.75	-0.33	0.00	0.36
-14.00	0.25	9.00	-0.28	0.00	0.37
-14.00	0.25	9.25	-0.23	0.00	0.38
-14.00	0.25	9.50	-0.18	0.00	0.37
-14.00	0.25	9.75	-0.14	0.00	0.37
-14.00	0.25	10.00	-0.10	0.00	0.36
-14.00	0.25	10.25	-0.07	0.00	0.35
-14.00	0.25	10.50	-0.04	0.00	0.34
-14.00	0.25	10.75	-0.01	0.00	0.32
-14.00	0.25	11.00	0.01	0.00	0.31
-14.00	0.25	11.25	0.03	-0.00	0.29
-14.00	0.25	11.50	0.05	-0.00	0.28
-14.00	0.25	11.75	0.06	-0.00	0.26
-14.00	0.25	12.00	0.08	-0.00	0.24
-14.00	0.25	12.25	0.09	-0.00	0.23
-14.00	0.25	12.50	0.10	-0.00	0.22
-14.00	0.25	12.75	0.11	-0.00	0.21
-14.00	0.25	13.00	0.12	-0.00	0.19
-14.00	0.25	13.25	0.13	-0.00	0.18
-14.00	0.25	13.50	0.13	-0.00	0.16
-14.00	0.25	13.75	0.14	-0.00	0.15
-14.00	0.25	14.00	0.14	-0.00	0.14
-14.00	0.25	14.25	0.14	-0.00	0.13
-14.00	0.25	14.50	0.14	-0.00	0.12
-14.00	0.25	14.75	0.14	-0.00	0.11
-14.00	0.25	15.00	0.14	-0.00	0.10
-14.00	0.25	15.25	0.14	-0.01	0.09
-14.00	0.25	15.50	0.14	-0.00	0.08
-14.00	0.25	15.75	0.14	-0.00	0.07
-14.00	0.25	16.00	0.14	-0.00	0.06
-14.00	0.25	16.25	0.14	-0.00	0.06
-14.00	0.25	16.50	0.14	-0.00	0.05
-14.00	0.25	16.75	0.13	-0.00	0.04
-14.00	0.25	17.00	0.13	-0.00	0.04
-14.00	0.25	17.25	0.13	-0.00	0.03
-14.00	0.25	17.50	0.13	-0.00	0.03
-14.00	0.25	17.75	0.12	-0.00	0.02
-14.00	0.25	18.00	0.12	-0.00	0.02
-14.00	0.25	18.25	0.12	-0.00	0.01
-14.00	0.25	18.50	0.11	-0.00	0.01
-14.00	0.25	18.75	0.11	-0.00	0.01
-14.00	0.25	19.00	0.11	-0.00	0.01
-14.00	0.25	19.25	0.11	-0.00	0.00
-14.00	0.25	19.50	0.10	-0.00	0.00
-14.00	0.25	19.75	0.10	-0.00	-0.00
-14.00	0.25	20.00	0.10	-0.00	-0.00
-14.00	0.25	20.25	0.09	-0.00	-0.00
-14.00	0.25	20.50	0.09	-0.00	-0.00
-14.00	0.25	20.75	0.09	-0.00	-0.01
-14.00	0.25	21.00	0.09	-0.00	-0.01
-14.00	0.25	21.25	0.08	-0.00	-0.01
-14.00	0.25	21.50	0.08	-0.00	-0.01
-14.00	0.25	21.75	0.08	-0.00	-0.01
-14.00	0.25	22.00	0.08	-0.00	-0.01
-14.00	0.25	22.25	0.07	-0.00	-0.02
-14.00	0.25	22.50	0.07	-0.00	-0.02
-14.00	0.25	22.75	0.07	-0.00	-0.02
-14.00	0.25	23.00	0.07	-0.00	-0.02
-14.00	0.25	23.25	0.07	-0.00	-0.02
-14.00	0.25	23.50	0.07	-0.00	-0.02
-14.00	0.25	23.75	0.06	-0.00	-0.02
-14.00	0.25	24.00	0.06	-0.00	-0.02
-14.00	0.50	0.00	-0.04	0.01	-0.32
-14.00	0.50	0.25	-0.06	0.01	-0.32
-14.00	0.50	0.50	-0.08	0.01	-0.32
-14.00	0.50	0.75	-0.09	0.01	-0.32
-14.00	0.50	1.00	-0.11	0.01	-0.31
-14.00	0.50	1.25	-0.13	0.01	-0.31
-14.00	0.50	1.50	-0.15	0.01	-0.31
-14.00	0.50	1.75	-0.17	0.01	-0.31
-14.00	0.50	2.00	-0.20	0.01	-0.30
-14.00	0.50	2.25	-0.22	0.00	-0.30
-14.00	0.50	2.50	-0.24	0.00	-0.29
-14.00	0.50	2.75	-0.27	0.01	-0.28
-14.00	0.50	3.00	-0.29	0.00	-0.27
-14.00	0.50	3.25	-0.31	0.00	-0.26
-14.00	0.50	3.50	-0.34	0.00	-0.24
-14.00	0.50	3.75	-0.36	0.00	-0.22
-14.00	0.50	4.00	-0.39	0.01	-0.20
-14.00	0.50	4.25	-0.41	0.01	-0.17
-14.00	0.50	4.50	-0.44	0.01	-0.14
-14.00	0.50	4.75	-0.46	0.02	-0.09
-14.00	0.50	5.00	-0.47	0.01	-0.04
-14.00	0.50	5.25	-0.45	0.02	0.02
-14.00	0.50	5.50	-0.40	0.01	0.08
-14.00	0.50	5.75	-0.33	0.02	0.09
-14.00	0.50	6.00	-0.28	0.01	0.07
-14.00	0.50	6.25	-0.25	0.01	0.02
-14.00	0.50	6.50	-0.28	0.01	-0.04
-14.00	0.50	6.75	-0.34	0.02	-0.07
-14.00	0.50	7.00	-0.41	0.02	-0.07
-14.00	0.50	7.25	-0.48	0.02	-0.01
-14.00	0.50	7.50	-0.52	0.02	0.05
-14.00	0.50	7.75	-0.53	0.02	0.14
-14.00	0.50	8.00	-0.49	0.01	0.23
-14.00	0.50	8.25	-0.44	0.02	0.29
-14.00	0.50	8.50	-0.39	0.01	0.34
-14.00	0.50	8.75	-0.33	0.01	0.35
-14.00	0.50	9.00	-0.27	0.01	0.37
-14.00	0.50	9.25	-0.23	0.01	0.37
-14.00	0.50	9.50	-0.18	0.01	0.37
-14.00	0.50	9.75	-0.14	0.00	0.36
-14.00	0.50	10.00	-0.10	0.00	0.35
-14.00	0.50	10.25	-0.07	0.00	0.35
-14.00	0.50	10.50	-0.04	0.00	0.34
-14.00	0.50	10.75	-0.01	0.00	0.32
-14.00	0.50	11.00	0.01	0.00	0.31
-14.00	0.50	11.25	0.03	-0.00	0.29
-14.00	0.50	11.50	0.05	-0.00	0.28
-14.00	0.50	11.75	0.06	-0.00	0.26
-14.00	0.50	12.00	0.08	-0.00	0.24
-14.00	0.50	12.25	0.09	-0.00	0.23
-14.00	0.50	12.50	0.10	-0.00	0.22
-14.00	0.50	12.75	0.11	-0.00	0.21
-14.00	0.50	13.00	0.12	-0.00	0.19
-14.00	0.50	13.25	0.13	-0.00	0.18
-14.00	0.50	13.50	0.13	-0.00	0.16
-14.00	0.50	13.75	0.13	-0.00	0.15
-14.00	0.50	14.00	0.14	-0.01	0.14
-14.00	0.50	14.25	0.14	-0.00	0.13
-14.00	0.50	14.50	0.14	-0.00	0.12
-14.00	0.50	14.75	0.14	-0.00	0.11
-14.00	0.50	15.00	0.14	-0.00	0.10
-14.00	0.50	15.25	0.14	-0.01	0.09
-14.00	0.50	15.50	0.14	-0.01	0.08
-14.00	0.50	15.75	0.14	-0.00	0.07
-14.00	0.50	16.00	0.14	-0.00	0.06
-14.00	0.50	16.25	0.14	-0.00	0.06
-14.00	0.50	16.50	0.14	-0.01	0.05
-14.00	0.50	16.75	0.13	-0.00	0.04
-14.00	0.50	17.00	0.13	-0.00	0.04
-14.00	0.50	17.25	0.13	-0.00	0.03
-14.00	0.50	17.50	0.13	-0.00	0.03
-14.00	0.50	17.75	0.12	-0.00	0.02
-14.00	0.50	18.00	0.12	-0.00	0.02
-14.00	0.50	18.25	0.12	-0.00	0.01
-14.00	0.50	18.50	0.11	-0.00	0.01
-14.00	0.50	18.75	0.11	-0.00	0.01
-14.00	0.50	19.00	0.11	-0.00	0.01
-14.00	0.50	19.25	0.11	-0.00	0.00
-14.00	0.50	19.50	0.10	-0.00	0.00
-14.00	0.50	19.75	0.10	-0.00	-0.00
-14.00	0.50	20.00	0.10	-0.00	-0.01
-14.00	0.50	20.25	0.09	-0.00	-0.00
-14.00	0.50	20.50	0.09	-0.00	-0.01
-14.00	0.50	20.75	0.09	-0.00	-0.01
-14.00	0.50	21.00	0.09	-0.00	-0.01
-14.00	0.50	21.25	0.08	-0.00	-0.01
-14.00	0.50	21.50	0.08	-0.00	-0.01
-14.00	0.50	21.75	0.08	-0.00	-0.01
-14.00	0.50	22.00	0.08	-0.00	-0.01
-14.00	0.50	22.25	0.07	-0.00	-0.02
-14.00	0.50	22.50	0.07	-0.00	-0.02
-14.00	0.50	22.75	0.07	-0.00	-0.02
-14.00	0.50	23.00	0.07	-0.00	-0.02
-14.00	0.50	23.25	0.07	-0.00	-0.02
-14.00	0.50	23.50	0.07	-0.00	-0.02
-14.00	0.50	23.75	0.06	-0.00	-0.02
-14.00	0.50	24.00	0.06	-0.00	-0.02
-14.00	0.75	0.00	-0.04	0.01	-0.32
-14.00	0.75	0.25	-0.06	0.01	-0.32
-14.00	0.75	0.50	-0.08	0.01	-0.32
-14.00	0.75	0.75	-0.09	0.01	-0.31
-14.00	0.75	1.00	-0.11	0.01	-0.32
-14.00	0.75	1.25	-0.13	0.01	-0.31
-14.00	0.75	1.50	-0.15	0.01	-0.31
-14.00	0.75	1.75	-0.18	0.01	-0.31
-14.00	0.75	2.00	-0.20	0.01	-0.30
-14.00	0.75	2.25	-0.22	0.01	-0.30
-14.00	0.75	2.50	-0.25	0.01	-0.29
-14.00	0.75	2.75	-0.27	0.01	-0.28
-14.00	0.75	3.00	-0.29	0.01	-0.27
-14.00	0.75	3.25	-0.32	0.01	-0.25
-14.00	0.75	3.50	-0.34	0.01	-0.24
-14.00	0.75	3.75	-0.37	0.01	-0.22
-14.00	0.75	4.00	-0.39	0.01	-0.20
-14.00	0.75	4.25	-0.42	0.01	-0.17
-14.00	0.75	4.50	-0.44	0.02	-0.13
-14.00	0.75	4.75	-0.46	0.02	-0.09
-14.00	0.75	5.00	-0.46	0.02	-0.04
-14.00	0.75	5.25	-0.45	0.02	0.04
-14.00	0.75	5.50	-0.39	0.03	0.07
-14.00	0.75	5.75	-0.34	0.02	0.08
-14.00	0.75	6.00	-0.28	0.01	0.06
-14.00	0.75	6.25	-0.25	0.01	0.01
-14.00	0.75	6.50	-0.27	0.00	-0.04
-14.00	0.75	6.75	-0.33	0.02	-0.08
-14.00	0.75	7.00	-0.41	0.03	-0.06
-14.00	0.75	7.25	-0.47	0.03	-0.02
-14.00	0.75	7.50	-0.51	0.03	0.05
-14.00	0.75	7.75	-0.52	0.03	0.14
-14.00	0.75	8.00	-0.49	0.03	0.23
-14.00	0.75	8.25	-0.45	0.02	0.29
-14.00	0.75	8.50	-0.39	0.02	0.33
-14.00	0.75	8.75	-0.33	0.02	0.35
-14.00	0.75	9.00	-0.27	0.01	0.37
-14.00	0.75	9.25	-0.23	0.01	0.37
-14.00	0.75	9.50	-0.18	0.01	0.37
-14.00	0.75	9.75	-0.14	0.00	0.36
-14.00	0.75	10.00	-0.10	0.01	0.35
-14.00	0.75	10.25	-0.07	0.00	0.35
-14.00	0.75	10.50	-0.04	0.00	0.34
-14.00	0.75	10.75	-0.02	-0.00	0.32
-14.00	0.75	11.00	0.01	-0.00	0.30
-14.00	0.75	11.25	0.03	-0.00	0.29
-14.00	0.75	11.50	0.05	-0.00	0.28
-14.00	0.75	11.75	0.06	-0.00	0.26
-14.00	0.75	12.00	0.08	-0.00	0.25
-14.00	0.75	12.25	0.09	-0.00	0.23
-14.00	0.75	12.50	0.10	-0.01	0.22
-14.00	0.75	12.75	0.11	-0.01	0.20
-14.00	0.75	13.00	0.12	-0.01	0.19
-14.00	0.75	13.25	0.12	-0.01	0.18
-14.00	0.75	13.50	0.13	-0.01	0.16
-14.00	0.75	13.75	0.13	-0.00	0.15
-14.00	0.75	14.00	0.14	-0.00	0.14
-14.00	0.75	14.25	0.14	-0.00	0.13
-14.00	0.75	14.50	0.14	-0.01	0.12
-14.00	0.75	14.75	0.14	-0.01	0.11
-14.00	0.75	15.00	0.14	-0.01	0.10
-14.00	0.75	15.25	0.14	-0.01	0.09
-14.00	0.75	15.50	0.14	-0.01	0.08
-14.00	0.75	15.75	0.14	-0.01	0.07
-14.00	0.75	16.00	0.14	-0.01	0.06
-14.00	0.75	16.25	0.14	-0.01	0.06
-14.00	0.75	16.50	0.13	-0.01	0.05
-14.00	0.75	16.75	0.13	-0.01	0.04
-14.00	0.75	17.00	0.13	-0.01	0.04
-14.00	0.75	17.25	0.13	-0.01	0.03
-14.00	0.75	17.50	0.12	-0.01	0.03
-14.00	0.75	17.75	0.12	-0.01	0.02
-14.00	0.75	18.00	0.12	-0.01	0.02
-14.00	0.75	18.25	0.12	-0.01	0.01
-14.00	0.75	18.50	0.11	-0.01	0.01
-14.00	0.75	18.75	0.11	-0.01	0.01
-14.00	0.75	19.00	0.11	-0.01	0.01
-14.00	0.75	19.25	0.10	-0.00	0.00
-14.00	0.75	19.50	0.10	-0.00	0.00
-14.00	0.75	19.75	0.10	-0.00	-0.00
-14.00	0.75	20.00	0.10	-0.00	-0.00
-14.00	0.75	20.25	0.09	-0.00	-0.00
-14.00	0.75	20.50	0.09	-0.00	-0.01
-14.00	0.75	20.75	0.09	-0.00	-0.01
-14.00	0.75	21.00	0.09	-0.00	-0.01
-14.00	0.75	21.25	0.08	-0.00	-0.01
-14.00	0.75	21.50	0.08	-0.00	-0.01
-14.00	0.75	21.75	0.08	-0.00	-0.01
-14.00	0.75	22.00	0.08	-0.00	-0.01
-14.00	0.75	22.25	0.07	-0.00	-0.02
-14.00	0.75	22.50	0.07	-0.00	-0.02
-14.00	0.75	22.75	0.07	-0.00	-0.02
-14.00	0.75	23.00	0.07	-0.00	-0.02
-14.00	0.75	23.25	0.07	-0.00	-0.02
-14.00	0.75	23.50	0.07	-0.00	-0.02
-14.00	0.75	23.75	0.06	-0.00	-0.02
-14.00	0.75	24.00	0.06	-0.00	-0.02
-14.00	1.00	0.00	-0.04	0.01	-0.32
-14.00	1.00	0.25	-0.06	0.01	-0.32
-14.00	1.00	0.50	-0.08	0.01	-0.31
-14.00	1.00	0.75	-0.09	0.01	-0.31
-14.00	1.00	1.00	-0.11	0.01	-0.31
-14.00	1.00	1.25	-0.13	0.02	-0.31
-14.00	1.00	1.50	-0.16	0.02	-0.31
-14.00	1.00	1.75	-0.18	0.02	-0.31
-14.00	1.00	2.00	-0.20	0.02	-0.30
-14.00	1.00	2.25	-0.22	0.02	-0.30
-14.00	1.00	2.50	-0.25	0.02	-0.29
-14.00	1.00	2.75	-0.27	0.02	-0.28
-14.00	1.00	3.00	-0.30	0.01	-0.27
-14.00	1.00	3.25	-0.32	0.02	-0.26
-14.00	1.00	3.50	-0.35	0.02	-0.24
-14.00	1.00	3.75	-0.37	0.02	-0.22
-14.00	1.00	4.00	-0.40	0.02	-0.20
-14.00	1.00	4.25	-0.42	0.02	-0.17
-14.00	1.00	4.50	-0.45	0.02	-0.13
-14.00	1.00	4.75	-0.46	0.03	-0.09
-14.00	1.00	5.00	-0.46	0.03	-0.03
-14.00	1.00	5.25	-0.44	0.03	0.03
-14.00	1.00	5.50	-0.39	0.03	0.07
-14.00	1.00	5.75	-0.32	0.01	0.08
-14.00	1.00	6.00	-0.28	0.02	0.06
-14.00	1.00	6.25	-0.26	0.02	0.01
-14.00	1.00	6.50	-0.28	0.02	-0.04
-14.00	1.00	6.75	-0.32	0.03	-0.06
-14.00	1.00	7.00	-0.39	0.03	-0.06
-14.00	1.00	7.25	-0.46	0.04	-0.01
-14.00	1.00	7.50	-0.50	0.04	0.05
-14.00	1.00	7.75	-0.52	0.04	0.14
-14.00	1.00	8.00	-0.49	0.04	0.22
-14.00	1.00	8.25	-0.44	0.03	0.29
-14.00	1.00	8.50	-0.38	0.03	0.32
-14.00	1.00	8.75	-0.32	0.02	0.35
-14.00	1.00	9.00	-0.27	0.02	0.36
-14.00	1.00	9.25	-0.22	0.02	0.37
-14.00	1.00	9.50	-0.18	0.02	0.37
-14.00	1.00	9.75	-0.14	0.01	0.36
-14.00	1.00	10.00	-0.11	0.01	0.35
-14.00	1.00	10.25	-0.07	0.01	0.34
-14.00	1.00	10.50	-0.04	0.01	0.33
-14.00	1.00	10.75	-0.01	-0.00	0.32
-14.00	1.00	11.00	0.01	-0.00	0.30
-14.00	1.00	11.25	0.03	-0.00	0.29
-14.00	1.00	11.50	0.05	-0.00	0.28
-14.00	1.00	11.75	0.06	-0.00	0.26
-14.00	1.00	12.00	0.08	-0.00	0.25
-14.00	1.00	12.25	0.09	-0.00	0.23
-14.00	1.00	12.50	0.10	-0.00	0.22
-14.00	1.00	12.75	0.11	-0.00	0.20
-14.00	1.00	13.00	0.12	-0.01	0.19
-14.00	1.00	13.25	0.12	-0.01	0.18
-14.00	1.00	13.50	0.13	-0.01	0.16
-14.00	1.00	13.75	0.13	-0.01	0.15
-14.00	1.00	14.00	0.14	-0.01	0.14
-14.00	1.00	14.25	0.14	-0.01	0.13
-14.00	1.00	14.50	0.14	-0.01	0.12
-14.00	1.00	14.75	0.14	-0.01	0.11
-14.00	1.00	15.00	0.14	-0.01	0.10
-14.00	1.00	15.25	0.14	-0.01	0.09
-14.00	1.00	15.50	0.14	-0.01	0.08
-14.00	1.00	15.75	0.14	-0.01	0.07
-14.00	1.00	16.00	0.14	-0.01	0.06
-14.00	1.00	16.25	0.14	-0.01	0.06
-14.00	1.00	16.50	0.13	-0.01	0.05
-14.00	1.00	16.75	0.13	-0.01	0.04
-14.00	1.00	17.00	0.13	-0.01	0.04
-14.00	1.00	17.25	0.13	-0.01	0.03
-14.00	1.00	17.50	0.12	-0.01	0.03
-14.00	1.00	17.75	0.12	-0.01	0.02
-14.00	1.00	18.00	0.12	-0.01	0.02
-14.00	1.00	18.25	0.12	-0.01	0.01
-14.00	1.00	18.50	0.11	-0.01	0.01
-14.00	1.00	18.75	0.11	-0.01	0.01
-14.00	1.00	19.00	0.11	-0.01	0.01
-14.00	1.00	19.25	0.10	-0.01	0.00
-14.00	1.00	19.50	0.10	-0.01	0.00
-14.00	1.00	19.75	0.10	-0.01	-0.00
-14.00	1.00	20.00	0.10	-0.01	-0.00
-14.00	1.00	20.25	0.09	-0.01	-0.01
-14.00	1.00	20.50	0.09	-0.01	-0.01
-14.00	1.00	20.75	0.09	-0.01	-0.01
-14.00	1.00	21.00	0.09	-0.01	-0.01
-14.00	1.00	21.25	0.08	-0.01	-0.01
-14.00	1.00	21.50	0.08	-0.01	-0.01
-14.00	1.00	21.75	0.08	-0.00	-0.01
-14.00	1.00	22.00	0.08	-0.00	-0.01
-14.00	1.00	22.25	0.07	-0.00	-0.01
-14.00	1.00	22.50	0.07	-0.00	-0.02
-14.00	1.00	22.75	0.07	-0.00	-0.02
-14.00	1.00	23.00	0.07	-0.00	-0.02
-14.00	1.00	23.25	0.07	-0.00	-0.02
-14.00	1.00	23.50	0.07	-0.00	-0.02
-14.00	1.00	23.75	0.06	-0.00	-0.02
-14.00	1.00	24.00	0.06	-0.00	-0.02
-14.00	1.25	0.00	-0.04	0.01	-0.31
-14.00	1.25	0.25	-0.06	0.02	-0.31
-14.00	1.25	0.50	-0.08	0.02	-0.31
-14.00	1.25	0.75	-0.09	0.02	-0.31
-14.00	1.25	1.00	-0.11	0.02	-0.31
-14.00	1.25	1.25	-0.13	0.02	-0.31
-14.00	1.25	1.50	-0.15	0.02	-0.31
-14.00	1.25	1.75	-0.18	0.02	-0.31
-14.00	1.25	2.00	-0.21	0.02	-0.30
-14.00	1.25	2.25	-0.22	0.02	-0.30
-14.00	1.25	2.50	-0.25	0.02	-0.29
-14.00	1.25	2.75	-0.28	0.02	-0.28
-14.00	1.25	3.00	-0.30	0.03	-0.27
-14.00	1.25	3.25	-0.33	0.02	-0.26
-14.00	1.25	3.50	-0.35	0.03	-0.24
-14.00	1.25	3.75	-0.38	0.03	-0.22
-14.00	1.25	4.00	-0.40	0.03	-0.19
-14.00	1.25	4.25	-0.42	0.04	-0.16
-14.00	1.25	4.50	-0.44	0.04	-0.13
-14.00	1.25	4.75	-0.46	0.04	-0.09
-14.00	1.25	5.00	-0.46	0.04	-0.02
-14.00	1.25	5.25	-0.44	0.04	0.02
-14.00	1.25	5.50	-0.39	0.04	0.07
-14.00	1.25	5.75	-0.33	0.03	0.09
-14.00	1.25	6.00	-0.28	0.03	0.05
-14.00	1.25	6.25	-0.27	0.02	0.02
-14.00	1.25	6.50	-0.28	0.03	-0.03
-14.00	1.25	6.75	-0.33	0.03	-0.06
-14.00	1.25	7.00	-0.39	0.04	-0.05
-14.00	1.25	7.25	-0.46	0.04	-0.02
-14.00	1.25	7.50	-0.50	0.05	0.06
-14.00	1.25	7.75	-0.51	0.05	0.14
-14.00	1.25	8.00	-0.48	0.05	0.22
-14.00	1.25	8.25	-0.44	0.05	0.28
-14.00	1.25	8.50	-0.37	0.04	0.32
-14.00	1.25	8.75	-0.32	0.03	0.34
-14.00	1.25	9.00	-0.27	0.03	0.35
-14.00	1.25	9.25	-0.22	0.02	0.36
-14.00	1.25	9.50	-0.18	0.01	0.36
-14.00	1.25	9.75	-0.14	0.01	0.35
-14.00	1.25	10.00	-0.11	0.01	0.35
-14.00	1.25	10.25	-0.07	0.01	0.34
-14.00	1.25	10.50	-0.04	0.00	0.33
